date,business_type,process,customers_or_cases,waiting_minutes,staff_hours,sales_aed,operating_cost_aed,delayed_cases,customer_complaints,repeat_customers,missed_follow_ups,status
2025-10-12 03:15:54.318106036,Retail,Supplier coordination,3,37.8,3.63,117.29,138.84,1,0,2,0,Delayed
2025-10-12 06:10:41.013671224,Logistics,Payment,3,12.5,0.67,333.67,56.79,0,0,3,0,Completed
2025-10-12 09:05:27.709236412,Clinic,Customer enquiry,5,26.4,1.91,383.69,134.48,0,0,5,1,Completed
2025-10-12 12:00:14.404801600,Restaurant,Complaint handling,5,44.1,0.65,506.86,36.43,0,2,3,1,Completed
2025-10-12 14:55:01.100366788,Retail,Booking,5,21.0,0.74,293.26,52.01,0,0,1,2,Completed
2025-10-12 17:49:47.795931980,Service Business,Stock handling,5,29.2,1.23,334.66,122.69,0,0,4,1,Completed
2025-10-12 20:44:34.491497168,Retail,Order processing,5,30.2,0.85,454.64,110.26,0,1,5,0,Completed
2025-10-12 23:39:21.187062356,Restaurant,Follow-up,7,24.0,2.57,775.91,167.84,0,1,5,0,Completed
2025-10-13 02:34:07.882627544,Logistics,Follow-up,5,28.7,0.19,410.45,104.62,1,2,3,1,Delayed
2025-10-13 05:28:54.578192732,Logistics,Order processing,4,20.8,1.02,239.24,101.12,0,0,1,2,Completed
2025-10-13 08:23:41.273757920,Logistics,Payment,6,10.4,0.81,583.34,72.13,0,0,5,1,Completed
2025-10-13 11:18:27.969323108,Service Business,Booking,4,13.5,0.78,217.74,71.83,0,0,2,0,Completed
2025-10-13 14:13:14.664888296,Clinic,Payment,7,33.3,2.43,746.5,100.95,0,1,3,1,Completed
2025-10-13 17:08:01.360453484,Clinic,Stock handling,6,21.0,2.37,608.15,93.48,0,0,4,0,Completed
2025-10-13 20:02:48.056018672,Retail,Booking,13,11.0,2.8,797.15,150.38,0,0,10,3,Completed
2025-10-13 22:57:34.751583864,Service Business,Order processing,4,21.8,3.11,301.03,191.03,0,0,3,2,Completed
2025-10-14 01:52:21.447149052,Logistics,Payment,6,30.9,1.73,400.55,89.25,0,0,3,0,Completed
2025-10-14 04:47:08.142714240,Logistics,Delivery,4,34.8,0.51,345.46,41.99,0,1,3,0,Completed
2025-10-14 07:41:54.838279428,Restaurant,Customer enquiry,9,13.0,0.99,794.94,117.78,0,0,5,0,Completed
2025-10-14 10:36:41.533844616,Restaurant,Complaint handling,7,34.9,1.4,281.9,122.99,0,1,6,3,Completed
2025-10-14 13:31:28.229409804,Logistics,Supplier coordination,8,36.1,1.3,715.28,142.08,1,2,5,4,Delayed
2025-10-14 16:26:14.924974992,Logistics,Complaint handling,8,30.5,2.45,606.76,154.89,0,0,2,1,Completed
2025-10-14 19:21:01.620540180,Service Business,Stock handling,9,26.8,1.39,460.74,56.64,0,0,5,4,Completed
2025-10-14 22:15:48.316105368,Clinic,Payment,6,16.7,0.27,548.51,19.17,0,0,4,0,Completed
2025-10-15 01:10:35.011670556,Restaurant,Appointment,11,20.6,2.32,1241.37,139.03,0,1,8,2,Completed
2025-10-15 04:05:21.707235748,Clinic,Booking,10,11.3,0.49,804.28,76.61,0,0,5,5,Completed
2025-10-15 07:00:08.402800936,Service Business,Payment,6,18.2,0.91,652.45,127.93,0,0,4,2,Completed
2025-10-15 09:54:55.098366124,Logistics,Booking,2,12.7,0.99,192.12,54.0,0,0,1,0,Completed
2025-10-15 12:49:41.793931312,Clinic,Supplier coordination,12,38.1,1.4,1155.74,77.42,0,2,6,1,Completed
2025-10-15 15:44:28.489496500,Logistics,Delivery,4,40.9,1.19,352.92,97.74,0,2,3,2,Completed
2025-10-15 18:39:15.185061688,Logistics,Complaint handling,7,35.7,1.18,511.94,109.87,0,2,4,2,Completed
2025-10-15 21:34:01.880626876,Retail,Customer enquiry,8,26.3,1.79,493.41,89.9,0,2,5,1,Completed
2025-10-16 00:28:48.576192064,Clinic,Supplier coordination,10,39.4,3.83,1456.52,245.53,0,2,7,3,Completed
2025-10-16 03:23:35.271757252,Clinic,Supplier coordination,8,41.5,0.39,654.39,68.91,0,1,7,2,Completed
2025-10-16 06:18:21.967322440,Logistics,Complaint handling,5,49.1,0.32,406.93,51.35,0,2,5,2,Completed
2025-10-16 09:13:08.662887632,Service Business,Supplier coordination,8,42.3,3.74,815.2,129.85,0,1,4,2,Completed
2025-10-16 12:07:55.358452820,Retail,Appointment,7,19.3,2.76,254.39,188.57,0,1,4,1,Completed
2025-10-16 15:02:42.054018008,Logistics,Appointment,5,21.6,2.26,453.33,124.31,0,0,4,1,Completed
2025-10-16 17:57:28.749583196,Restaurant,Follow-up,6,29.1,0.64,645.91,63.5,0,1,4,2,Completed
2025-10-16 20:52:15.445148384,Restaurant,Follow-up,6,26.6,1.3,642.52,54.56,0,0,5,0,Completed
2025-10-16 23:47:02.140713572,Retail,Appointment,4,22.6,1.99,362.44,112.18,0,0,2,1,Completed
2025-10-17 02:41:48.836278760,Service Business,Order processing,8,18.9,1.18,446.92,65.68,0,1,5,1,Completed
2025-10-17 05:36:35.531843948,Logistics,Delivery,6,45.1,0.19,586.65,19.52,0,1,3,1,Completed
2025-10-17 08:31:22.227409136,Clinic,Booking,5,11.2,0.62,267.81,20.99,0,0,3,0,Completed
2025-10-17 11:26:08.922974324,Retail,Delivery,7,39.5,0.62,778.11,46.77,0,3,6,3,Completed
2025-10-17 14:20:55.618539516,Service Business,Stock handling,4,23.9,1.0,380.76,49.17,0,0,2,0,Completed
2025-10-17 17:15:42.314104704,Clinic,Supplier coordination,8,47.2,1.06,557.39,63.84,0,3,7,2,Completed
2025-10-17 20:10:29.009669892,Restaurant,Customer enquiry,13,14.6,1.37,1322.72,76.84,0,1,7,2,Completed
2025-10-17 23:05:15.705235080,Restaurant,Supplier coordination,6,56.2,2.04,447.63,96.55,1,3,1,2,Delayed
2025-10-18 02:00:02.400800268,Clinic,Delivery,3,36.6,0.62,240.59,90.08,1,1,2,2,Delayed
2025-10-18 04:54:49.096365456,Retail,Appointment,10,17.1,1.35,938.69,100.87,0,1,8,2,Completed
2025-10-18 07:49:35.791930644,Restaurant,Complaint handling,3,31.3,1.33,230.55,99.94,0,0,3,1,Completed
2025-10-18 10:44:22.487495832,Logistics,Stock handling,7,27.2,2.96,511.96,165.96,0,2,6,2,Completed
2025-10-18 13:39:09.183061020,Clinic,Appointment,4,18.9,0.84,256.98,84.11,0,0,3,1,Completed
2025-10-18 16:33:55.878626208,Clinic,Delivery,9,43.5,0.92,888.99,85.48,0,1,4,4,Completed
2025-10-18 19:28:42.574191396,Restaurant,Complaint handling,5,32.1,0.79,394.77,53.87,0,3,2,3,Completed
2025-10-18 22:23:29.269756588,Retail,Customer enquiry,6,24.7,1.62,606.59,108.76,0,0,4,1,Completed
2025-10-19 01:18:15.965321776,Logistics,Delivery,10,33.4,1.27,654.07,101.29,0,1,8,2,Completed
2025-10-19 04:13:02.660886964,Retail,Booking,8,24.2,2.6,452.58,125.35,0,0,3,0,Completed
2025-10-19 07:07:49.356452152,Service Business,Payment,4,10.6,0.97,408.93,120.29,0,0,2,1,Completed
2025-10-19 10:02:36.052017340,Service Business,Complaint handling,7,43.6,1.81,380.9,115.06,0,1,5,2,Completed
2025-10-19 12:57:22.747582528,Restaurant,Delivery,8,37.8,1.91,526.79,149.42,0,1,4,3,Completed
2025-10-19 15:52:09.443147716,Restaurant,Appointment,9,55.8,0.93,818.85,105.84,0,3,5,3,Completed
2025-10-19 18:46:56.138712904,Restaurant,Booking,10,12.3,0.88,1177.03,63.25,0,0,7,1,Completed
2025-10-19 21:41:42.834278092,Service Business,Order processing,7,23.8,1.04,602.7,84.61,0,1,2,1,Completed
2025-10-20 00:36:29.529843280,Retail,Complaint handling,4,46.6,0.73,218.89,45.09,0,0,2,2,Completed
2025-10-20 03:31:16.225408472,Retail,Booking,5,24.0,2.64,290.44,143.35,0,0,4,1,Completed
2025-10-20 06:26:02.920973660,Restaurant,Appointment,4,25.9,1.2,311.74,75.91,0,0,4,1,Completed
2025-10-20 09:20:49.616538848,Logistics,Delivery,7,36.0,2.0,644.79,108.55,0,2,6,1,Completed
2025-10-20 12:15:36.312104036,Retail,Supplier coordination,11,42.4,1.59,629.05,92.87,0,3,7,2,Completed
2025-10-20 15:10:23.007669224,Service Business,Customer enquiry,7,16.0,0.17,408.2,17.09,0,0,5,0,Completed
2025-10-20 18:05:09.703234412,Clinic,Supplier coordination,4,35.8,2.23,306.77,113.15,0,0,3,0,Completed
2025-10-20 20:59:56.398799600,Clinic,Payment,11,12.4,0.5,1029.78,31.41,0,0,10,0,Completed
2025-10-20 23:54:43.094364788,Clinic,Booking,9,16.8,1.49,446.47,68.6,0,0,8,0,Completed
2025-10-21 02:49:29.789929976,Logistics,Payment,4,12.4,3.34,103.97,102.92,0,0,2,0,Completed
2025-10-21 05:44:16.485495164,Restaurant,Customer enquiry,8,17.6,2.15,607.19,84.14,0,0,5,0,Completed
2025-10-21 08:39:03.181060356,Service Business,Booking,7,18.0,3.15,964.86,173.74,1,0,5,1,Delayed
2025-10-21 11:33:49.876625544,Logistics,Follow-up,6,34.6,3.12,406.83,120.27,0,2,4,5,Completed
2025-10-21 14:28:36.572190732,Service Business,Appointment,9,19.7,1.83,935.59,89.68,0,0,5,1,Completed
2025-10-21 17:23:23.267755920,Service Business,Booking,9,12.3,1.27,499.4,70.88,0,0,7,3,Completed
2025-10-21 20:18:09.963321108,Restaurant,Appointment,8,31.7,0.88,645.71,98.54,0,3,5,2,Completed
2025-10-21 23:12:56.658886296,Clinic,Supplier coordination,7,41.6,2.84,714.23,140.86,1,4,4,4,Delayed
2025-10-22 02:07:43.354451484,Restaurant,Stock handling,6,24.6,2.62,450.69,130.13,0,0,4,1,Completed
2025-10-22 05:02:30.050016672,Logistics,Complaint handling,9,40.6,0.7,465.3,37.8,0,2,7,4,Completed
2025-10-22 07:57:16.745581860,Logistics,Stock handling,13,32.1,0.72,1031.6,62.33,0,1,12,2,Completed
2025-10-22 10:52:03.441147048,Logistics,Delivery,6,51.6,1.31,576.26,119.9,0,2,6,2,Completed
2025-10-22 13:46:50.136712240,Restaurant,Complaint handling,9,30.3,0.04,1092.91,33.61,0,0,5,4,Completed
2025-10-22 16:41:36.832277428,Service Business,Complaint handling,6,32.2,0.44,291.77,134.38,1,1,4,1,Delayed
2025-10-22 19:36:23.527842616,Service Business,Order processing,7,25.1,2.26,599.31,161.77,0,1,7,1,Completed
2025-10-22 22:31:10.223407804,Retail,Complaint handling,6,38.3,0.32,356.34,59.75,1,1,5,3,Delayed
2025-10-23 01:25:56.918972992,Logistics,Customer enquiry,7,19.1,1.99,571.0,115.88,0,0,4,1,Completed
2025-10-23 04:20:43.614538180,Service Business,Stock handling,6,28.0,1.16,354.71,138.21,0,0,5,0,Completed
2025-10-23 07:15:30.310103368,Retail,Supplier coordination,4,36.8,0.7,253.15,42.93,0,0,0,2,Completed
2025-10-23 10:10:17.005668556,Service Business,Appointment,10,24.9,2.34,1136.46,148.71,0,2,7,1,Completed
2025-10-23 13:05:03.701233744,Logistics,Delivery,12,57.0,3.91,953.51,231.68,0,7,4,3,Completed
2025-10-23 15:59:50.396798932,Clinic,Complaint handling,4,31.4,0.87,198.48,69.92,0,1,3,1,Completed
2025-10-23 18:54:37.092364124,Logistics,Delivery,3,42.7,3.28,222.97,250.36,0,1,1,0,Completed
2025-10-23 21:49:23.787929312,Restaurant,Supplier coordination,6,45.6,1.78,555.13,86.81,0,2,3,3,Completed
2025-10-24 00:44:10.483494500,Service Business,Delivery,7,41.4,1.63,578.6,96.27,0,2,3,1,Completed
2025-10-24 03:38:57.179059688,Service Business,Supplier coordination,4,50.4,3.74,353.06,228.49,1,0,3,3,Delayed
2025-10-24 06:33:43.874624876,Restaurant,Complaint handling,8,40.1,5.61,959.51,302.55,0,1,5,3,Completed
2025-10-24 09:28:30.570190064,Restaurant,Supplier coordination,9,43.2,0.78,894.73,42.49,0,1,9,3,Completed
2025-10-24 12:23:17.265755252,Clinic,Complaint handling,8,33.3,2.03,869.91,191.54,0,0,5,3,Completed
2025-10-24 15:18:03.961320440,Service Business,Order processing,14,20.8,1.84,1211.33,101.09,0,1,10,6,Completed
2025-10-24 18:12:50.656885628,Service Business,Order processing,7,22.7,1.09,680.92,93.93,0,1,6,1,Completed
2025-10-24 21:07:37.352450816,Clinic,Supplier coordination,4,45.0,1.26,251.35,72.99,0,0,0,1,Completed
2025-10-25 00:02:24.048016008,Retail,Order processing,8,25.4,5.14,755.27,277.55,0,0,5,1,Completed
2025-10-25 02:57:10.743581196,Clinic,Appointment,11,16.4,0.98,1235.65,72.26,0,0,6,2,Completed
2025-10-25 05:51:57.439146384,Logistics,Appointment,6,26.2,0.59,497.01,93.76,0,1,6,1,Completed
2025-10-25 08:46:44.134711572,Service Business,Order processing,8,20.7,2.69,550.52,181.53,0,1,6,1,Completed
2025-10-25 11:41:30.830276760,Restaurant,Order processing,8,20.9,0.75,858.95,51.1,0,1,4,2,Completed
2025-10-25 14:36:17.525841948,Logistics,Follow-up,6,27.3,3.84,363.65,198.83,0,1,4,1,Completed
2025-10-25 17:31:04.221407136,Service Business,Follow-up,7,24.2,2.74,898.82,108.12,0,0,6,0,Completed
2025-10-25 20:25:50.916972324,Clinic,Complaint handling,4,34.7,0.3,341.5,120.37,1,1,3,2,Delayed
2025-10-25 23:20:37.612537512,Logistics,Supplier coordination,6,40.0,3.28,257.19,228.08,0,1,4,2,Completed
2025-10-26 02:15:24.308102700,Service Business,Payment,4,13.2,5.53,351.68,281.2,0,0,1,0,Completed
2025-10-26 05:10:11.003667892,Retail,Payment,8,10.9,1.38,872.74,117.47,0,0,6,0,Completed
2025-10-26 08:04:57.699233080,Retail,Order processing,10,20.6,0.27,1027.68,43.21,0,0,4,1,Completed
2025-10-26 10:59:44.394798268,Restaurant,Delivery,8,42.6,2.06,630.51,122.91,0,1,3,1,Completed
2025-10-26 13:54:31.090363456,Service Business,Order processing,14,24.6,3.11,1138.63,140.98,0,0,9,5,Completed
2025-10-26 16:49:17.785928644,Retail,Follow-up,7,22.7,1.39,718.98,52.31,0,0,3,1,Completed
2025-10-26 19:44:04.481493832,Clinic,Complaint handling,12,31.2,4.21,421.99,131.5,0,2,6,4,Completed
2025-10-26 22:38:51.177059020,Service Business,Order processing,6,30.0,0.71,394.89,53.99,0,2,2,2,Completed
2025-10-27 01:33:37.872624208,Clinic,Stock handling,8,23.1,2.61,499.96,156.81,0,1,3,2,Completed
2025-10-27 04:28:24.568189396,Clinic,Delivery,6,39.9,0.43,579.58,58.89,0,0,6,2,Completed
2025-10-27 07:23:11.263754584,Retail,Stock handling,6,22.3,3.28,352.37,189.44,0,1,2,2,Completed
2025-10-27 10:17:57.959319776,Service Business,Complaint handling,8,35.2,0.72,499.99,52.82,1,1,5,3,Delayed
2025-10-27 13:12:44.654884964,Logistics,Complaint handling,4,46.6,1.09,272.45,64.22,1,1,2,1,Delayed
2025-10-27 16:07:31.350450152,Retail,Appointment,7,26.3,0.6,419.03,42.62,0,1,5,3,Completed
2025-10-27 19:02:18.046015340,Retail,Booking,3,14.5,1.83,304.58,96.52,0,0,2,0,Completed
2025-10-27 21:57:04.741580528,Service Business,Stock handling,6,39.3,0.96,406.48,53.42,1,1,6,2,Delayed
2025-10-28 00:51:51.437145716,Service Business,Appointment,7,18.6,2.16,630.41,220.79,0,1,5,1,Completed
2025-10-28 03:46:38.132710904,Clinic,Follow-up,10,28.9,1.01,665.26,91.92,0,2,5,3,Completed
2025-10-28 06:41:24.828276092,Service Business,Customer enquiry,6,20.4,1.59,466.85,132.57,0,0,5,1,Completed
2025-10-28 09:36:11.523841280,Clinic,Delivery,6,44.1,0.56,443.56,114.27,0,0,4,2,Completed
2025-10-28 12:30:58.219406468,Retail,Customer enquiry,9,16.6,1.45,331.21,105.66,0,0,5,1,Completed
2025-10-28 15:25:44.914971660,Restaurant,Supplier coordination,5,44.1,2.06,260.47,133.72,0,1,5,3,Completed
2025-10-28 18:20:31.610536848,Logistics,Follow-up,11,24.1,0.44,557.72,53.25,0,1,6,4,Completed
2025-10-28 21:15:18.306102036,Retail,Follow-up,8,24.3,1.98,816.22,138.57,0,1,5,1,Completed
2025-10-29 00:10:05.001667224,Service Business,Customer enquiry,5,19.8,4.72,531.69,266.25,0,0,3,1,Completed
2025-10-29 03:04:51.697232412,Logistics,Stock handling,3,27.7,4.33,201.49,255.37,0,0,2,1,Completed
2025-10-29 05:59:38.392797600,Restaurant,Booking,3,23.3,0.44,263.56,79.76,0,0,2,0,Completed
2025-10-29 08:54:25.088362788,Restaurant,Stock handling,9,27.9,2.95,563.99,106.37,0,2,6,1,Completed
2025-10-29 11:49:11.783927976,Clinic,Customer enquiry,11,16.0,0.17,927.0,17.86,0,0,4,3,Completed
2025-10-29 14:43:58.479493164,Logistics,Supplier coordination,11,49.1,1.86,772.23,139.08,0,3,6,5,Completed
2025-10-29 17:38:45.175058352,Clinic,Stock handling,3,35.2,1.46,200.04,66.03,1,2,2,0,Delayed
2025-10-29 20:33:31.870623544,Retail,Payment,7,15.7,1.96,638.64,103.47,0,0,2,0,Completed
2025-10-29 23:28:18.566188732,Logistics,Stock handling,6,24.3,2.28,510.44,88.44,0,2,5,2,Completed
2025-10-30 02:23:05.261753920,Retail,Complaint handling,10,31.0,2.0,615.08,122.43,0,2,7,4,Completed
2025-10-30 05:17:51.957319108,Clinic,Appointment,6,21.1,0.83,694.42,61.8,0,0,2,0,Completed
2025-10-30 08:12:38.652884296,Logistics,Delivery,9,59.8,0.28,1067.29,34.47,0,2,5,3,Completed
2025-10-30 11:07:25.348449484,Clinic,Stock handling,4,21.1,1.93,322.45,95.53,0,0,3,0,Completed
2025-10-30 14:02:12.044014672,Logistics,Booking,10,37.4,2.5,913.48,159.18,0,4,8,1,Completed
2025-10-30 16:56:58.739579860,Clinic,Booking,4,14.7,0.92,517.25,56.91,0,0,3,1,Completed
2025-10-30 19:51:45.435145048,Restaurant,Stock handling,9,23.8,1.47,821.43,130.96,0,0,7,1,Completed
2025-10-30 22:46:32.130710236,Clinic,Order processing,9,18.9,2.24,433.24,146.1,0,0,6,3,Completed
2025-10-31 01:41:18.826275428,Restaurant,Follow-up,4,33.6,0.13,315.79,16.94,1,2,3,2,Delayed
2025-10-31 04:36:05.521840616,Clinic,Stock handling,4,26.8,1.01,281.59,74.3,0,1,3,2,Completed
2025-10-31 07:30:52.217405804,Logistics,Follow-up,9,33.0,4.66,614.34,236.21,0,1,2,3,Completed
2025-10-31 10:25:38.912970992,Logistics,Payment,13,7.5,1.51,1140.82,118.83,0,0,5,2,Completed
2025-10-31 13:20:25.608536180,Logistics,Customer enquiry,8,24.5,1.27,539.31,71.92,0,1,7,1,Completed
2025-10-31 16:15:12.304101368,Service Business,Payment,8,11.3,2.43,770.91,135.04,0,1,7,0,Completed
2025-10-31 19:09:58.999666556,Retail,Stock handling,5,20.7,1.57,321.2,61.1,0,0,2,0,Completed
2025-10-31 22:04:45.695231744,Logistics,Booking,9,13.9,2.82,484.53,172.8,0,0,7,1,Completed
2025-11-01 00:59:32.390796932,Restaurant,Order processing,11,19.2,0.44,1164.89,55.61,0,0,7,1,Completed
2025-11-01 03:54:19.086362120,Logistics,Supplier coordination,6,38.1,0.75,432.15,55.5,1,0,3,3,Delayed
2025-11-01 06:49:05.781927308,Service Business,Follow-up,7,26.1,3.73,668.79,171.44,0,1,5,2,Completed
2025-11-01 09:43:52.477492500,Restaurant,Appointment,8,17.1,1.18,458.29,67.2,0,0,8,0,Completed
2025-11-01 12:38:39.173057688,Service Business,Follow-up,11,28.2,0.89,813.73,88.0,0,1,6,2,Completed
2025-11-01 15:33:25.868622876,Restaurant,Complaint handling,6,34.4,1.18,554.03,77.7,0,2,3,2,Completed
2025-11-01 18:28:12.564188064,Clinic,Delivery,6,45.7,1.11,365.74,139.12,0,2,6,3,Completed
2025-11-01 21:22:59.259753252,Retail,Stock handling,8,26.3,3.21,704.98,173.02,0,1,4,1,Completed
2025-11-02 00:17:45.955318440,Retail,Payment,12,33.4,0.77,1251.45,58.01,0,0,7,1,Completed
2025-11-02 03:12:32.650883628,Service Business,Appointment,8,25.0,1.51,686.74,85.43,0,1,6,1,Completed
2025-11-02 06:07:19.346448816,Retail,Booking,4,11.8,3.44,264.64,213.58,0,0,4,0,Completed
2025-11-02 09:02:06.042014004,Service Business,Booking,5,11.1,1.19,321.85,72.09,0,0,4,1,Completed
2025-11-02 11:56:52.737579192,Service Business,Booking,7,11.3,3.22,429.33,194.72,0,0,3,1,Completed
2025-11-02 14:51:39.433144384,Service Business,Supplier coordination,10,48.8,1.04,586.58,49.76,0,3,6,2,Completed
2025-11-02 17:46:26.128709572,Retail,Complaint handling,4,30.1,3.47,384.94,127.68,0,3,3,0,Completed
2025-11-02 20:41:12.824274760,Service Business,Booking,10,16.5,1.58,574.98,87.79,0,0,8,3,Completed
2025-11-02 23:35:59.519839948,Retail,Booking,4,19.9,1.02,286.16,81.6,0,0,3,0,Completed
2025-11-03 02:30:46.215405136,Service Business,Stock handling,4,26.6,2.08,327.57,134.29,0,0,0,0,Completed
2025-11-03 05:25:32.910970324,Logistics,Complaint handling,3,39.4,0.24,209.43,17.49,0,0,1,0,Completed
2025-11-03 08:20:19.606535512,Service Business,Order processing,9,22.9,6.83,566.25,229.37,0,0,6,0,Completed
2025-11-03 11:15:06.302100700,Restaurant,Order processing,5,25.0,1.79,521.44,89.58,0,0,3,1,Completed
2025-11-03 14:09:52.997665888,Service Business,Complaint handling,6,33.7,2.52,387.15,148.19,0,0,5,1,Completed
2025-11-03 17:04:39.693231076,Clinic,Delivery,8,39.2,0.41,655.25,55.15,0,2,5,2,Completed
2025-11-03 19:59:26.388796268,Service Business,Supplier coordination,8,36.8,4.24,532.73,150.72,0,1,3,3,Completed
2025-11-03 22:54:13.084361456,Restaurant,Appointment,5,34.9,1.19,326.67,135.67,0,0,4,2,Completed
2025-11-04 01:48:59.779926644,Restaurant,Follow-up,9,31.4,0.63,438.72,72.3,1,4,4,1,Delayed
2025-11-04 04:43:46.475491832,Retail,Stock handling,7,32.0,3.32,548.41,197.05,0,0,5,0,Completed
2025-11-04 07:38:33.171057020,Logistics,Customer enquiry,3,15.9,0.61,148.51,72.83,0,0,2,1,Completed
2025-11-04 10:33:19.866622208,Service Business,Order processing,10,27.6,1.54,843.61,85.22,0,1,9,1,Completed
2025-11-04 13:28:06.562187396,Retail,Complaint handling,7,35.7,1.56,500.68,79.31,0,0,3,3,Completed
2025-11-04 16:22:53.257752584,Logistics,Appointment,5,16.2,3.63,284.7,212.07,0,0,3,0,Completed
2025-11-04 19:17:39.953317772,Service Business,Complaint handling,8,29.1,3.45,424.04,132.47,0,0,8,1,Completed
2025-11-04 22:12:26.648882960,Clinic,Follow-up,12,23.7,1.76,328.49,82.01,0,3,6,5,Completed
2025-11-05 01:07:13.344448152,Service Business,Appointment,2,17.5,1.61,184.74,55.89,0,0,1,0,Completed
2025-11-05 04:02:00.040013340,Restaurant,Order processing,7,20.2,0.65,537.72,33.16,0,1,4,0,Completed
2025-11-05 06:56:46.735578528,Restaurant,Booking,6,17.8,1.81,488.77,108.02,0,0,6,2,Completed
2025-11-05 09:51:33.431143716,Clinic,Complaint handling,5,39.4,5.89,444.6,330.44,0,0,3,1,Completed
2025-11-05 12:46:20.126708904,Retail,Customer enquiry,7,21.8,1.3,789.51,88.77,0,0,6,3,Completed
2025-11-05 15:41:06.822274092,Logistics,Order processing,9,39.5,0.55,512.35,102.56,0,1,6,1,Completed
2025-11-05 18:35:53.517839280,Service Business,Payment,15,14.2,0.4,965.12,68.29,0,0,10,1,Completed
2025-11-05 21:30:40.213404468,Restaurant,Customer enquiry,3,17.7,0.71,268.81,31.85,0,0,3,0,Completed
2025-11-06 00:25:26.908969656,Retail,Delivery,10,38.1,0.16,941.78,54.64,0,2,7,2,Completed
2025-11-06 03:20:13.604534844,Clinic,Supplier coordination,4,47.2,4.25,317.38,192.39,1,1,2,2,Delayed
2025-11-06 06:15:00.300100036,Restaurant,Order processing,5,20.9,6.28,166.73,318.6,0,1,2,1,Completed
2025-11-06 09:09:46.995665224,Clinic,Booking,4,13.8,1.57,116.07,83.14,0,0,3,0,Completed
2025-11-06 12:04:33.691230412,Service Business,Order processing,4,36.7,2.37,305.11,119.82,1,0,3,1,Delayed
2025-11-06 14:59:20.386795600,Logistics,Follow-up,12,29.3,2.3,1222.42,196.57,0,1,6,3,Completed
2025-11-06 17:54:07.082360788,Restaurant,Appointment,7,25.0,1.82,767.19,96.43,0,1,6,0,Completed
2025-11-06 20:48:53.777925976,Restaurant,Complaint handling,3,33.5,0.68,121.28,43.56,0,1,2,1,Completed
2025-11-06 23:43:40.473491164,Service Business,Appointment,7,18.2,1.82,617.68,81.95,0,0,5,2,Completed
2025-11-07 02:38:27.169056352,Retail,Appointment,7,25.6,1.81,614.32,93.3,0,0,2,1,Completed
2025-11-07 05:33:13.864621540,Logistics,Order processing,18,22.1,1.02,1193.64,67.7,0,1,11,2,Completed
2025-11-07 08:28:00.560186728,Restaurant,Follow-up,7,27.8,2.25,567.68,138.86,0,0,6,2,Completed
2025-11-07 11:22:47.255751920,Logistics,Complaint handling,9,34.2,1.04,653.89,46.04,0,1,7,4,Completed
2025-11-07 14:17:33.951317108,Restaurant,Complaint handling,3,42.9,2.83,158.37,84.78,0,1,3,1,Completed
2025-11-07 17:12:20.646882296,Logistics,Appointment,8,18.0,1.85,514.27,92.72,0,1,5,1,Completed
2025-11-07 20:07:07.342447484,Clinic,Delivery,6,46.2,2.26,734.3,82.93,0,1,4,4,Completed
2025-11-07 23:01:54.038012672,Restaurant,Supplier coordination,7,38.3,1.08,590.55,78.27,0,1,7,2,Completed
2025-11-08 01:56:40.733577860,Logistics,Follow-up,1,25.6,3.08,51.34,152.42,0,0,1,0,Completed
2025-11-08 04:51:27.429143048,Retail,Delivery,4,34.1,1.02,213.02,109.25,0,0,3,1,Completed
2025-11-08 07:46:14.124708236,Clinic,Stock handling,5,29.5,2.15,561.3,129.45,0,1,4,1,Completed
2025-11-08 10:41:00.820273424,Clinic,Stock handling,4,25.9,0.74,268.94,69.44,0,2,1,0,Completed
2025-11-08 13:35:47.515838612,Retail,Customer enquiry,5,17.5,2.58,348.89,105.16,0,0,4,0,Completed
2025-11-08 16:30:34.211403804,Logistics,Appointment,7,23.1,0.72,668.05,59.77,0,1,3,3,Completed
2025-11-08 19:25:20.906968992,Service Business,Complaint handling,9,34.9,4.58,634.64,165.78,0,2,7,1,Completed
2025-11-08 22:20:07.602534180,Retail,Order processing,12,26.7,3.08,795.59,171.47,0,0,9,3,Completed
2025-11-09 01:14:54.298099368,Logistics,Complaint handling,6,36.7,1.11,497.31,137.04,0,2,2,3,Completed
2025-11-09 04:09:40.993664556,Retail,Complaint handling,9,32.7,1.49,561.78,74.89,0,1,6,1,Completed
2025-11-09 07:04:27.689229744,Retail,Booking,9,13.5,0.82,609.28,127.65,0,1,6,0,Completed
2025-11-09 09:59:14.384794932,Restaurant,Complaint handling,10,36.9,0.85,1130.58,62.59,0,3,5,2,Completed
2025-11-09 12:54:01.080360120,Logistics,Customer enquiry,11,16.4,1.55,658.79,120.56,0,0,7,1,Completed
2025-11-09 15:48:47.775925308,Service Business,Delivery,6,39.3,1.46,435.13,81.82,0,3,3,4,Completed
2025-11-09 18:43:34.471490496,Restaurant,Stock handling,8,24.9,2.7,1000.07,141.69,0,2,4,1,Completed
2025-11-09 21:38:21.167055688,Retail,Complaint handling,8,36.9,0.61,20.0,78.99,0,2,6,1,Completed
2025-11-10 00:33:07.862620876,Retail,Complaint handling,5,30.9,0.5,598.92,41.35,0,1,3,0,Completed
